,source,title,cve_id,cwe_id,href,package,score,severity,date_published,version,refs,commit,commits,repo,sha_list,dates,ext_files,n_files,parents,messages,lang,n_lang
86,cvedetails,Dir. Trav. Bypass,CVE-2018-12559,CWE-22,https://www.cvedetails.com/cve/CVE-2018-12559/,,6.5,,6/19/18,,['https://www.openwall.com/lists/oss-security/2018/06/18/1'],['https://github.com/CDrummond/cantata/commit/afc4f8315d3e96574925fb530a7004cc9e6ce3d3'],1,CDrummond/cantata,['afc4f8315d3e96574925fb530a7004cc9e6ce3d3'],"['06/15/2018, 16:48:11']","{'cpp', 'txt', 'h', 'wrapper', 'conf', 'ts', 'ui', 'cmake', 'xml', 'ChangeLog'}",10,[['ce78cdbc81d58959964a2355c2f0792ce0333ad7']],"['Remove internal Samba shre mounting code, this had some privilege escalation issues, and is not well tested']","{'ui', 'cmake', 'ts', 'txt', 'xml', 'h', 'cpp', 'wrapper', 'conf'}",9
88,cvedetails,XSS,CVE-2018-11647,CWE-79,https://www.cvedetails.com/cve/CVE-2018-11647/,,4.3,,6/17/18,,[],['https://github.com/jaredhanson/oauth2orize-fprm/commit/2bf9faee787eb004abbdfb6f4cc2fb06653defd5'],1,jaredhanson/oauth2orize-fprm,['2bf9faee787eb004abbdfb6f4cc2fb06653defd5'],"['05/01/2018, 20:24:35']","{'json', 'js'}",2,"[['a55bfd93f576893a158714152f09328afbdea7dc', 'd48b4dd0e5a25ee2094725d98c35e468f027afd8']]",['Merge pull request #4 from MarcinHoppe/fix-number-encoding\n\nCorrectly encoding values that are not strings'],"{'json', 'js'}",2
89,cvedetails,XSS,CVE-2018-11245,CWE-79,https://www.cvedetails.com/cve/CVE-2018-11245/,,4.3,,5/18/18,,[],['https://github.com/MISP/MISP/commit/5efc07b12f82301a6086fd3433fedd69fe7119d3'],1,MISP/MISP,['5efc07b12f82301a6086fd3433fedd69fe7119d3'],"['05/18/2018, 05:27:06']",{'js'},1,[['2b2a0c25a490e81a9e9be08f09da847e96f50ad9']],['fix: Fixed a DOM based XSS with cortex type attributes\n\n- as reported by Dawid Czarnecki (dawid@pz.pl)'],{'js'},1
90,cvedetails,XSS,CVE-2018-10994,CWE-79,https://www.cvedetails.com/cve/CVE-2018-10994/,,4.3,,5/14/18,,"['https://twitter.com/ortegaalfredo/status/995940738839056384', 'https://twitter.com/bcrypt/status/995057030304952320', 'https://twitter.com/lorenzoFB/status/995048605399633926']",['https://github.com/signalapp/Signal-Desktop/commit/bfbd84f5d1308cdfcb08a1727821f7103be151ea'],1,signalapp/Signal-Desktop,['bfbd84f5d1308cdfcb08a1727821f7103be151ea'],"['05/11/2018, 19:12:46']",{'js'},1,[['f6eb745632ce87eabce93d3c12f66f0bc6146d2d']],['Update link handling'],{'js'},1
91,cvedetails,XSS,CVE-2018-10937,CWE-79,https://www.cvedetails.com/cve/CVE-2018-10937/,,3.5,,9/11/18,,"['http://www.securityfocus.com/bid/105190', 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2018-10937']",['https://github.com/openshift/console/commit/d56666852da6e7309a2e63a49f49a72ff66d309c'],1,openshift/console,['d56666852da6e7309a2e63a49f49a72ff66d309c'],"['08/27/2018, 19:49:52']","{'go', 'js'}",2,"[['ccd366638452bfae4b8edfbbf63862593bd3be78', '09e85eb699b5cd668d8891e544fc78a458e01a56']]",['Merge pull request #461 from spadgett/proxy\n\nBug 1622372 - Require CSRF token on all proxied requests'],"{'go', 'js'}",2
92,cvedetails,XSS,CVE-2018-10821,CWE-79,https://www.cvedetails.com/cve/CVE-2018-10821/,,3.5,,6/14/18,,[],['https://github.com/BlackCatDevelopment/BlackCatCMS/commit/a817755828cd0bfd4b87b0eb5cec59ffe57d3c3e'],1,BlackCatDevelopment/BlackCatCMS,['a817755828cd0bfd4b87b0eb5cec59ffe57d3c3e'],"['05/07/2018, 14:23:32']",{'js'},1,[['0cf6196c09f8cbb533fd9d8aff098031a0c4afef']],['fix for issue #384'],{'js'},1
93,cvedetails,Sql Bypass,CVE-2018-10757,CWE-89,https://www.cvedetails.com/cve/CVE-2018-10757/,,7.5,,5/5/18,,"['https://www.exploit-db.com/exploits/44589/', 'https://packetstormsecurity.com/files/147501/cspmysqlum231-sql.txt']",['https://github.com/dukereborn/cmum/commit/c89158ec646c4e8e95587b650f6fd86b502ff8b5'],1,dukereborn/cmum,['c89158ec646c4e8e95587b650f6fd86b502ff8b5'],"['04/26/2015, 09:40:24']","{'js', 'CHANGELOG'}",2,[['2a91ad6c6f7a4eb39115c0a1eb1316d3b0592bcc']],['Check for invalid characters in username and password'],{'js'},1
95,cvedetails,DoS,CVE-2018-7651,CWE-400,https://www.cvedetails.com/cve/CVE-2018-7651/,,4.3,,3/3/18,,['https://nodesecurity.io/advisories/565'],['https://github.com/zkat/ssri/commit/d0ebcdc22cb5c8f47f89716d08b3518b2485d65d'],1,zkat/ssri,['d0ebcdc22cb5c8f47f89716d08b3518b2485d65d'],"['02/14/2018, 20:35:23']",{'js'},1,[['427f4233b0b3dd8c338e69e5cb0a6641df263603']],"['fix(security): tweak strict SRI regex (#10)\n\nThe previous form was vulnerable to ReDoS attacks, by\r\ncrafting exceptionally long base64 hash strings.\r\n\r\nThis issue only affected consumers using the opts.strict option.']",{'js'},1
96,cvedetails,DoS,CVE-2018-7560,CWE-20,https://www.cvedetails.com/cve/CVE-2018-7560/,,5.0,,3/4/18,,[],['https://github.com/myshenin/aws-lambda-multipart-parser/commit/56ccb03af4dddebc2b2defb348b6558783d5757e'],1,myshenin/aws-lambda-multipart-parser,['56ccb03af4dddebc2b2defb348b6558783d5757e'],"['03/04/2018, 06:24:21']","{'json', 'js'}",2,[['573ade8f4bf41acc7d78029d288f37104a650447']],['security update'],"{'json', 'js'}",2
98,cvedetails,Bypass,CVE-2018-6835,CWE-20,https://www.cvedetails.com/cve/CVE-2018-6835/,,7.5,,2/8/18,,[],['https://github.com/ether/etherpad-lite/commit/626e58cc5af1db3691b41fca7b06c28ea43141b1'],1,ether/etherpad-lite,['626e58cc5af1db3691b41fca7b06c28ea43141b1'],"['01/31/2018, 08:25:43']","{'json', 'js'}",2,"[['d7c93b0c0d7fd8a429512dc12c809c10a8175022', 'f56936c93606611f0701950225a88008f1d1ad74']]",['Merge pull request #3314 from rhelmer/sanitize-jsonp\n\nbetter sanitize jsonp'],"{'json', 'js'}",2
99,cvedetails,XSS,CVE-2018-6834,CWE-79,https://www.cvedetails.com/cve/CVE-2018-6834/,,4.3,,2/8/18,,[],['https://github.com/ether/etherpad-lite/commit/a03422b09468cdd5f192b05643311c705447588b'],1,ether/etherpad-lite,['a03422b09468cdd5f192b05643311c705447588b'],"['01/31/2018, 08:25:59']",{'js'},1,"[['626e58cc5af1db3691b41fca7b06c28ea43141b1', '38b1e0a35e42e4d2e1ff99afc598725c5f7f2a6a']]",['Merge pull request #3313 from rhelmer/sanitize-window-location\n\nbetter sanitize window location in error messages'],{'js'},1
100,cvedetails,Exec Code,CVE-2018-6333,CWE-20,https://www.cvedetails.com/cve/CVE-2018-6333/,,7.5,,12/31/18,,[],['https://github.com/facebook/nuclide/commit/65f6bbd683404be1bb569b8d1be84b5d4c74a324'],1,facebook/nuclide,['65f6bbd683404be1bb569b8d1be84b5d4c74a324'],"['03/16/2018, 23:02:55']",{'js'},1,[['ee8e058c8b90cb008f3ee151c52aec40cad1174a']],['Ignore invalid hostnames in hhvm-attach deep link\n\nSummary: Provide nicer handling and an error message when following a deep link requesting HHVM debugger attach that has a malformed host name.\n\nReviewed By: hansonw\n\nDifferential Revision: D7308417\n\nfbshipit-source-id: 60bae4013444008980dda9cda8dec5f8ae20944f'],{'js'},1
101,cvedetails,XSS,CVE-2018-5776,CWE-79,https://www.cvedetails.com/cve/CVE-2018-5776/,,4.3,,1/18/18,,"['https://wpvulndb.com/vulnerabilities/9006', 'https://wordpress.org/news/2018/01/wordpress-4-9-2-security-and-maintenance-release/', 'https://codex.wordpress.org/Version_4.9.2']",['https://github.com/WordPress/WordPress/commit/3fe9cb61ee71fcfadb5e002399296fcc1198d850'],1,WordPress/WordPress,['3fe9cb61ee71fcfadb5e002399296fcc1198d850'],"['01/16/2018, 06:28:43']","{'php', 'js', 'swf'}",3,[['ceaaed6604ac38d4e03a5d3da9a9f349f5be5c5f']],['External Libraries: Remove unnecessary / obsoleted MediaElement.js files.\n\nProps joemcgill.\nFixes #42720 for trunk.\n\nBuilt from https://develop.svn.wordpress.org/trunk@42462\n\n\ngit-svn-id: http://core.svn.wordpress.org/trunk@42291 1a063a9b-81f0-0310-95a4-ce76da25c4cd'],"{'js', 'swf', 'php'}",3
104,cvedetails,Dir. Trav.,CVE-2018-3733,CWE-22,https://www.cvedetails.com/cve/CVE-2018-3733/,,5.0,,5/29/18,,['https://hackerone.com/reports/310690'],['https://github.com/omphalos/crud-file-server/commit/4fc3b404f718abb789f4ce4272c39c7a138c7a82'],1,omphalos/crud-file-server,['4fc3b404f718abb789f4ce4272c39c7a138c7a82'],"['02/16/2018, 00:31:49']","{'json', 'js'}",2,[['833e7fcc2bc8406b9c76836a51ae173f50c56bf0']],['Fix canonicalization of directories'],"{'json', 'js'}",2
105,cvedetails,Dir. Trav.,CVE-2018-3732,CWE-22,https://www.cvedetails.com/cve/CVE-2018-3732/,,5.0,,6/6/18,,['https://hackerone.com/reports/315760'],['https://github.com/pillarjs/resolve-path/commit/fe5b8052cafd35fcdafe9210e100e9050b37d2a0'],1,pillarjs/resolve-path,['fe5b8052cafd35fcdafe9210e100e9050b37d2a0'],"['02/13/2018, 17:21:56']","{'js', 'md'}",2,[['7330f714649ae4f10de73837f5c9fcfdc7979697']],['Fix resolving paths with certain special characters'],"{'js', 'md'}",2
107,cvedetails,XSS,CVE-2018-3726,CWE-79,https://www.cvedetails.com/cve/CVE-2018-3726/,,4.3,,6/6/18,,['https://hackerone.com/reports/311101'],['https://github.com/omphalos/crud-file-server/commit/4155bfe068bf211b49a0b3ffd06e78cbaf1b40fa'],1,omphalos/crud-file-server,['4155bfe068bf211b49a0b3ffd06e78cbaf1b40fa'],"['02/14/2018, 23:29:21']",{'js'},1,[['0c45fc64f0c0aeb23fe515c95e29f6485803de65']],['Fix not sanitizing file names rendered in html'],{'js'},1
108,cvedetails,,CVE-2018-3723,CWE-20,https://www.cvedetails.com/cve/CVE-2018-3723/,,6.5,,6/6/18,,['https://hackerone.com/reports/310514'],['https://github.com/jonschlinkert/defaults-deep/commit/c873f341327ad885ff4d0f23b3d3bca31b0343e5'],1,jonschlinkert/defaults-deep,['c873f341327ad885ff4d0f23b3d3bca31b0343e5'],"['02/07/2018, 16:52:35']",{'js'},1,[['aef804bf3e56484a6e463e35f5f74599523aee69']],['exclude __proto__'],{'js'},1
112,cvedetails,,CVE-2018-3719,CWE-20,https://www.cvedetails.com/cve/CVE-2018-3719/,,6.5,,6/6/18,,['https://hackerone.com/reports/311236'],['https://github.com/jonschlinkert/mixin-deep/commit/578b0bc5e74e14de9ef4975f504dc698796bdf9c'],1,jonschlinkert/mixin-deep,['578b0bc5e74e14de9ef4975f504dc698796bdf9c'],"['02/07/2018, 16:04:06']",{'js'},1,[['7705bdf88ff0263242c07c824d20526203876668']],['exclude __proto__'],{'js'},1
113,cvedetails,XSS,CVE-2018-3717,CWE-79,https://www.cvedetails.com/cve/CVE-2018-3717/,,3.5,,6/6/18,,"['https://hackerone.com/reports/309641', 'https://hackerone.com/reports/309394']",['https://github.com/senchalabs/connect/commit/6d5dd30075d2bc4ee97afdbbe3d9d98d8d52d74b'],1,senchalabs/connect,['6d5dd30075d2bc4ee97afdbbe3d9d98d8d52d74b'],"['03/06/2014, 00:15:43']","{'html', 'png', 'ico', 'js', 'md', 'css', 'json'}",7,[['a1f0b01a551d729a4a8acaca6a0c0bfaa7402efe']],['directory: use serve-index'],"{'js', 'json', 'ico', 'png', 'css', 'md', 'html'}",7
114,cvedetails,Dir. Trav.,CVE-2018-3715,CWE-22,https://www.cvedetails.com/cve/CVE-2018-3715/,,4.0,,6/6/18,,['https://hackerone.com/reports/310106'],['https://github.com/jarofghosts/glance/commit/8cfd88e44ebd3f07e3a2eaf376a3e758b6c4ca19'],1,jarofghosts/glance,['8cfd88e44ebd3f07e3a2eaf376a3e758b6c4ca19'],"['02/01/2018, 05:10:04']","{'gitignore', 'js', 'json', 'yml'}",4,[['7e69a5539236386e747fb240ae87ea65ed64bb2c']],['fix security vulnerability'],"{'json', 'js', 'yml'}",3
115,cvedetails,Exec Code XSS,CVE-2017-1000492,CWE-79,https://www.cvedetails.com/cve/CVE-2017-1000492/,,4.3,,1/2/18,,[],['https://github.com/leanote/desktop-app/commit/a2ed226637f8e66c9b089784b5e58eccf2e2fb30'],1,leanote/desktop-app,['a2ed226637f8e66c9b089784b5e58eccf2e2fb30'],"['11/29/2017, 03:21:35']",{'js'},1,[['7e2b1d0bca3fd4eb9733d1492e9f63a95177216a']],['Starred notes XXS'],{'js'},1
116,cvedetails,Exec Code XSS,CVE-2017-1000491,CWE-79,https://www.cvedetails.com/cve/CVE-2017-1000491/,,4.3,,1/2/18,,[],['https://github.com/rhysd/Shiba/commit/e8a65b0f81eb04903eedd29500d7e1bedf249eab'],1,rhysd/Shiba,['e8a65b0f81eb04903eedd29500d7e1bedf249eab'],"['11/28/2017, 16:34:37']","{'json', 'ts'}",2,[['444835170443d72039a79133accb07e335a8af3b']],['improve marked renderer'],"{'json', 'ts'}",2
118,cvedetails,Dir. Trav. File Inclusion,CVE-2017-18354,CWE-22,https://www.cvedetails.com/cve/CVE-2017-18354/,,5.0,,12/17/18,,['https://bugs.chromium.org/p/chromium/issues/detail?id=759111'],['https://github.com/GoogleChrome/rendertron/commit/8d70628c96ae72eff6eebb451d26fc9ed6b58b0e'],1,GoogleChrome/rendertron,['8d70628c96ae72eff6eebb451d26fc9ed6b58b0e'],"['08/23/2017, 12:17:31']","{'html', 'js'}",2,[['93e2c48088ea24853a61f1e0d205d0f356fa16ca']],['copyright headers (#72)'],"{'js', 'html'}",2
120,cvedetails,XSS,CVE-2017-18352,CWE-79,https://www.cvedetails.com/cve/CVE-2017-18352/,,4.3,,12/17/18,,['https://bugs.chromium.org/p/chromium/issues/detail?id=759111'],['https://github.com/GoogleChrome/rendertron/commit/8d70628c96ae72eff6eebb451d26fc9ed6b58b0e'],1,GoogleChrome/rendertron,['8d70628c96ae72eff6eebb451d26fc9ed6b58b0e'],"['08/23/2017, 12:17:31']","{'html', 'js'}",2,[['93e2c48088ea24853a61f1e0d205d0f356fa16ca']],['copyright headers (#72)'],"{'js', 'html'}",2
121,cvedetails,DoS,CVE-2017-18077,CWE-20,https://www.cvedetails.com/cve/CVE-2017-18077/,,5.0,,1/27/18,,"['https://nodesecurity.io/advisories/338', 'https://bugs.debian.org/862712']",['https://github.com/juliangruber/brace-expansion/pull/35/commits/b13381281cead487cbdbfd6a69fb097ea5e456c3'],1,juliangruber/brace-expansion,['b13381281cead487cbdbfd6a69fb097ea5e456c3'],"['04/07/2017, 02:32:55']",{'js'},1,[['265f6cd6586383eebebbfc3c45da2eaa153d9e63']],['fix bug in https://github.com/juliangruber/brace-expansion/issues/33'],{'js'},1
125,cvedetails,XSS,CVE-2017-16016,CWE-79,https://www.cvedetails.com/cve/CVE-2017-16016/,,4.3,,6/4/18,,['https://nodesecurity.io/advisories/154'],['https://github.com/punkave/sanitize-html/commit/5d205a1005ba0df80e21d8c64a15bb3accdb2403'],1,punkave/sanitize-html,['5d205a1005ba0df80e21d8c64a15bb3accdb2403'],"['03/28/2016, 15:09:11']","{'js', 'md'}",2,[['9aad900209a62b5c2607b70779ff90d0c67f0648']],"['Fixed XSS attack vector via `textarea` tags (when explicitly allowed). Decided that `script` (obviously) and `style` (due to its own XSS vectors) cannot realistically be afforded any XSS protection if allowed, unless we add a full CSS parser. Thanks again to Andrew Krasichkov.']","{'js', 'md'}",2
126,cvedetails,XSS,CVE-2017-16015,CWE-79,https://www.cvedetails.com/cve/CVE-2017-16015/,,4.3,,6/4/18,,['https://nodesecurity.io/advisories/158'],['https://github.com/caolan/forms/commit/bc01e534a0ff863dedb2026a50bd03153bbc6a5d'],1,caolan/forms,['bc01e534a0ff863dedb2026a50bd03153bbc6a5d'],"['11/16/2016, 02:01:48']","{'eslintrc', 'js'}",2,[['de2e69a1571bf1fbe9029fd339e4903de55042b1']],['[New] [Fix] ensure that all content in `tag` is properly escaped.'],"{'eslintrc', 'js'}",2
131,cvedetails,XSS,CVE-2017-2661,CWE-79,https://www.cvedetails.com/cve/CVE-2017-2661/,,4.3,,3/12/18,,['https://bugzilla.redhat.com/show_bug.cgi?id=1428948'],['https://github.com/ClusterLabs/pcs/commit/1874a769b5720ae5430f10c6cedd234430bc703f'],1,ClusterLabs/pcs,['1874a769b5720ae5430f10c6cedd234430bc703f'],"['03/04/2017, 13:01:43']","{'js', 'md'}",2,[['dff989fd46a600c8a918dc9e3cb21a3f8b038502']],['web UI: fixed XSS vulnerability'],"{'js', 'md'}",2
132,cvedetails,XSS,CVE-2017-2610,CWE-79,https://www.cvedetails.com/cve/CVE-2017-2610/,,3.5,,5/15/18,,"['https://jenkins.io/security/advisory/2017-02-01/', 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2017-2610', 'http://www.securityfocus.com/bid/95951']",['https://github.com/jenkinsci/jenkins/commit/307ed31caba68a46426b8c73a787a05add2c7489'],1,jenkinsci/jenkins,['307ed31caba68a46426b8c73a787a05add2c7489'],"['01/10/2017, 22:21:40']",{'js'},1,"[['97a61a9fe55f4c16168c123f98301a5173b9fa86', '7ae469770fd10c79bebc07511cd0ab1cafd33292']]",['Merge pull request #98 from jenkinsci-cert/SECURITY-388\n\n[SECURITY-388] Escape metacharacters in the search box'],{'js'},1
133,cvedetails,DoS,CVE-2016-1000232,CWE-20,https://www.cvedetails.com/cve/CVE-2016-1000232/,,5.0,,9/5/18,,"['https://www.npmjs.com/advisories/130', 'https://www.ibm.com/blogs/psirt/ibm-security-bulletin-ibm-api-connect-is-affected-by-node-js-tough-cookie-module-vulnerability-to-a-denial-of-service-cve-2016-1000232/', 'https://access.redhat.com/errata/RHSA-2017:2912', 'https://access.redhat.com/security/cve/cve-2016-1000232', 'https://access.redhat.com/errata/RHSA-2016:2101']","['https://github.com/salesforce/tough-cookie/commit/615627206357d997d5e6ff9da158997de05235ae', 'https://github.com/salesforce/tough-cookie/commit/e4fc2e0f9ee1b7a818d68f0ac7ea696f377b1534']",2,salesforce/tough-cookie,"['615627206357d997d5e6ff9da158997de05235ae', 'e4fc2e0f9ee1b7a818d68f0ac7ea696f377b1534']","['07/21/2016, 18:43:19', '07/21/2016, 18:01:23']",{'js'},1,"[['ce769183a578e0b32179a83fa641f907ff3c0ea6', 'e4fc2e0f9ee1b7a818d68f0ac7ea696f377b1534'], ['ce769183a578e0b32179a83fa641f907ff3c0ea6']]","['Merge pull request #68 from SalesforceEng/fix-too-many-semicolons\n\nReduce parse time for many semicolons.', 'Reduce parse time for many semicolons.\n\nBug Credit To: David Kirchner <dpk@stream.me>']",{'js'},1
135,cvedetails,Sql,CVE-2016-10554,CWE-89,https://www.cvedetails.com/cve/CVE-2016-10554/,,7.5,,5/31/18,,['https://nodesecurity.io/advisories/113'],['https://github.com/sequelize/sequelize/commit/c876192aa6ce1f67e22b26a4d175b8478615f42d'],1,sequelize/sequelize,['c876192aa6ce1f67e22b26a4d175b8478615f42d'],"['06/15/2013, 03:24:59']",{'js'},1,[['7dc35e3889e3fa0859b96be41092717444cc2a38']],"[""Fix string escaping for sqlite\n\nSQLite was defaulting to the MySQL backslash-escaped style, but it uses\npostgres-style escaping. This is a SQL-injection vulnerability, and\nshouldn't be taken lightly (although SQLite is mostly for testing).""]",{'js'},1
136,cvedetails,Sql,CVE-2016-10550,CWE-89,https://www.cvedetails.com/cve/CVE-2016-10550/,,7.5,,5/31/18,,['https://nodesecurity.io/advisories/112'],['https://github.com/sequelize/sequelize/pull/5167/commits/f282d85e60e3df5e57ecdb82adccb4eaef404f03'],1,sequelize/sequelize,['f282d85e60e3df5e57ecdb82adccb4eaef404f03'],"['01/06/2016, 16:48:11']","{'js', 'md'}",2,[['2ec7baacd889d1627998cf8d353f43873787017e']],['critical(sql): escape limit and order by arguments to counter possible injection attack'],"{'js', 'md'}",2
138,cvedetails,XSS Bypass,CVE-2016-10531,CWE-79,https://www.cvedetails.com/cve/CVE-2016-10531/,,4.3,,5/31/18,,['https://nodesecurity.io/advisories/101'],['https://github.com/chjj/marked/pull/592/commits/2cff85979be8e7a026a9aca35542c470cf5da523'],1,chjj/marked,['2cff85979be8e7a026a9aca35542c470cf5da523'],"['05/19/2015, 21:15:28']","{'html', 'text', 'js'}",3,[['49b7eaca76d14ccd91f87decc11bbe213a6e0af4']],['added explicit matching for HTML entities to prevent XSS'],"{'js', 'text', 'html'}",3
140,cvedetails,XSS,CVE-2015-9251,CWE-79,https://www.cvedetails.com/cve/CVE-2015-9251/,,4.3,,1/18/18,,"['https://snyk.io/vuln/npm:jquery:20150627', 'https://sw.aveva.com/hubfs/assets-2018/pdf/security-bulletin/SecurityBulletin_LFSec126.pdf', 'http://packetstormsecurity.com/files/153237/RetireJS-CORS-Issue-Script-Execution.html', 'http://seclists.org/fulldisclosure/2019/May/11', 'http://seclists.org/fulldisclosure/2019/May/13', 'https://www.oracle.com/technetwork/security-advisory/cpuapr2019-5072813.html', 'https://seclists.org/bugtraq/2019/May/18', 'http://packetstormsecurity.com/files/152787/dotCMS-5.1.1-Vulnerable-Dependencies.html', 'http://seclists.org/fulldisclosure/2019/May/10', 'https://ics-cert.us-cert.gov/advisories/ICSA-18-212-04', 'http://www.securityfocus.com/bid/105658', 'http://www.oracle.com/technetwork/security-advisory/cpuoct2018-4428296.html', 'https://www.oracle.com/technetwork/security-advisory/cpujan2019-5072801.html']","['https://github.com/jquery/jquery/pull/2588/commits/c254d308a7d3f1eac4d0b42837804cfffcba4bb2', 'https://github.com/jquery/jquery/commit/f60729f3903d17917dc351f3ac87794de379b0cc']",1,jquery/jquery,['f60729f3903d17917dc351f3ac87794de379b0cc'],"['09/10/2015, 10:40:00']",{'js'},1,[['5da5035039c48fd00e3effa5135e257ccda79454']],['Ajax: Mitigate possible XSS vulnerability\n\nProposed by @jaubourg\n\nCherry-picked from b078a62013782c7424a4a61a240c23c4c0b42614\nFixes gh-2432\nCloses gh-2588'],{'js'},1
141,cvedetails,,CVE-2015-9241,CWE-20,https://www.cvedetails.com/cve/CVE-2015-9241/,,5.0,,5/29/18,,['https://nodesecurity.io/advisories/63'],['https://github.com/hapijs/hapi/commit/aab2496e930dce5ee1ab28eecec94e0e45f03580'],1,hapijs/hapi,['aab2496e930dce5ee1ab28eecec94e0e45f03580'],"['12/23/2015, 21:54:47']",{'js'},1,"[['1ad65ba793377928aa5a2dfc819888c5c9793394', 'ef2a0f85d558eeb102c512fac45386b2145cb903']]",['Merge pull request #2988 from hapijs/v11.1.x\n\nHandle invalid date exceptions'],{'js'},1
143,cvedetails,#NAME?,CVE-2015-2298,CWE-200,https://www.cvedetails.com/cve/CVE-2015-2298/,,5.0,,1/12/18,,['https://www.openwall.com/lists/oss-security/2015/03/15/3'],['https://github.com/ether/etherpad-lite/commit/a0fb65205c7d7ff95f00eb9fd88e93b300f30c3d'],1,ether/etherpad-lite,['a0fb65205c7d7ff95f00eb9fd88e93b300f30c3d'],"['03/13/2015, 23:02:23']",{'js'},1,[['ec7ff3a0cac87b9319c714f792f5d39d68716c6f']],"['oops, fix export with wildcards']",{'js'},1
144,cvedetails,Dir. Trav.,CVE-2014-10068,CWE-22,https://www.cvedetails.com/cve/CVE-2014-10068/,,5.0,,5/29/18,,['https://nodesecurity.io/advisories/14'],['https://github.com/hapijs/inert/commit/e8f99f94da4cb08e8032eda984761c3f111e3e82'],1,hapijs/inert,['e8f99f94da4cb08e8032eda984761c3f111e3e82'],"['12/04/2014, 21:13:55']","{'json', 'js'}",2,"[['b9cf3bd96cb2e28d05d120bbd27ee84a99b365d9', '08931fcef7e67b3f6aac7b207eafa31d3754f1ef']]","[""Merge pull request #15 from kanongil/hide-fix-1.1\n\nDon't allow files in hidden directories to be served""]","{'json', 'js'}",2
145,cvedetails,XSS,CVE-2012-6708,CWE-79,https://www.cvedetails.com/cve/CVE-2012-6708/,,4.3,,1/18/18,,"['https://snyk.io/vuln/npm:jquery:20120206', 'https://bugs.jquery.com/ticket/11290', 'https://help.ecostruxureit.com/display/public/UADCE725/Security+fixes+in+StruxureWare+Data+Center+Expert+v7.6.0', 'http://packetstormsecurity.com/files/153237/RetireJS-CORS-Issue-Script-Execution.html', 'http://www.securityfocus.com/bid/102792']",['https://github.com/jquery/jquery/commit/05531fc4080ae24070930d15ae0cea7ae056457d'],1,jquery/jquery,['05531fc4080ae24070930d15ae0cea7ae056457d'],"['06/20/2012, 15:19:24']","{'src/sizzle', 'js'}",2,[['452e32769d514d835988c544492e4083df2bc1d6']],"[""Adjust jQuery('html') detection to only match when html starts with '<' (not counting space characters). Fixes #11290.""]","{'js', 'src/sizzle'}",2
